metric,system,rep,x,y
gyrate_protein,drugs3523,rep2,52.73,2.81792
gyrate_protein,drugs3523,rep2,52.74,2.83271
gyrate_protein,drugs3523,rep2,52.75,2.83664
gyrate_protein,drugs3523,rep2,52.76,2.79873
gyrate_protein,drugs3523,rep2,52.77,2.80745
gyrate_protein,drugs3523,rep2,52.78,2.77937
gyrate_protein,drugs3523,rep2,52.79,2.80807
gyrate_protein,drugs3523,rep2,52.8,2.80668
gyrate_protein,drugs3523,rep2,52.81,2.82975
gyrate_protein,drugs3523,rep2,52.82,2.80538
gyrate_protein,drugs3523,rep2,52.83,2.82142
gyrate_protein,drugs3523,rep2,52.84,2.78314
gyrate_protein,drugs3523,rep2,52.85,2.78213
gyrate_protein,drugs3523,rep2,52.86,2.79012
gyrate_protein,drugs3523,rep2,52.87,2.78644
gyrate_protein,drugs3523,rep2,52.88,2.82401
gyrate_protein,drugs3523,rep2,52.89,2.81379
gyrate_protein,drugs3523,rep2,52.9,2.8327
gyrate_protein,drugs3523,rep2,52.91,2.85126
gyrate_protein,drugs3523,rep2,52.92,2.85972
gyrate_protein,drugs3523,rep2,52.93,2.85944
gyrate_protein,drugs3523,rep2,52.94,2.82913
gyrate_protein,drugs3523,rep2,52.95,2.80267
gyrate_protein,drugs3523,rep2,52.96,2.81946
gyrate_protein,drugs3523,rep2,52.97,2.79517
gyrate_protein,drugs3523,rep2,52.98,2.79836
gyrate_protein,drugs3523,rep2,52.99,2.77944
gyrate_protein,drugs3523,rep2,53.0,2.78983
gyrate_protein,drugs3523,rep2,53.01,2.81266
gyrate_protein,drugs3523,rep2,53.02,2.78166
gyrate_protein,drugs3523,rep2,53.03,2.7629
gyrate_protein,drugs3523,rep2,53.04,2.76569
gyrate_protein,drugs3523,rep2,53.05,2.76878
gyrate_protein,drugs3523,rep2,53.06,2.77903
gyrate_protein,drugs3523,rep2,53.07,2.80992
gyrate_protein,drugs3523,rep2,53.08,2.84343
gyrate_protein,drugs3523,rep2,53.09,2.85744
gyrate_protein,drugs3523,rep2,53.1,2.83949
gyrate_protein,drugs3523,rep2,53.11,2.82671
gyrate_protein,drugs3523,rep2,53.12,2.83256
gyrate_protein,drugs3523,rep2,53.13,2.84009
gyrate_protein,drugs3523,rep2,53.14,2.85072
gyrate_protein,drugs3523,rep2,53.15,2.84617
gyrate_protein,drugs3523,rep2,53.16,2.83627
gyrate_protein,drugs3523,rep2,53.17,2.87811
gyrate_protein,drugs3523,rep2,53.18,2.88972
gyrate_protein,drugs3523,rep2,53.19,2.85657
gyrate_protein,drugs3523,rep2,53.2,2.88022
gyrate_protein,drugs3523,rep2,53.21,2.90042
gyrate_protein,drugs3523,rep2,53.22,2.83223
gyrate_protein,drugs3523,rep2,53.23,2.87475
gyrate_protein,drugs3523,rep2,53.24,2.833
gyrate_protein,drugs3523,rep2,53.25,2.86369
gyrate_protein,drugs3523,rep2,53.26,2.84126
gyrate_protein,drugs3523,rep2,53.27,2.87835
gyrate_protein,drugs3523,rep2,53.28,2.88586
gyrate_protein,drugs3523,rep2,53.29,2.9024
gyrate_protein,drugs3523,rep2,53.3,2.90033
gyrate_protein,drugs3523,rep2,53.31,2.87378
gyrate_protein,drugs3523,rep2,53.32,2.87689
gyrate_protein,drugs3523,rep2,53.33,2.83492
gyrate_protein,drugs3523,rep2,53.34,2.83425
gyrate_protein,drugs3523,rep2,53.35,2.85565
gyrate_protein,drugs3523,rep2,53.36,2.85707
gyrate_protein,drugs3523,rep2,53.37,2.83765
gyrate_protein,drugs3523,rep2,53.38,2.83061
gyrate_protein,drugs3523,rep2,53.39,2.84738
gyrate_protein,drugs3523,rep2,53.4,2.83544
gyrate_protein,drugs3523,rep2,53.41,2.81714
gyrate_protein,drugs3523,rep2,53.42,2.86191
gyrate_protein,drugs3523,rep2,53.43,2.81687
gyrate_protein,drugs3523,rep2,53.44,2.8198
gyrate_protein,drugs3523,rep2,53.45,2.84127
gyrate_protein,drugs3523,rep2,53.46,2.89201
gyrate_protein,drugs3523,rep2,53.47,2.8796
gyrate_protein,drugs3523,rep2,53.48,2.83124
gyrate_protein,drugs3523,rep2,53.49,2.87258
gyrate_protein,drugs3523,rep2,53.5,2.81834
gyrate_protein,drugs3523,rep2,53.51,2.7876
gyrate_protein,drugs3523,rep2,53.52,2.7851
gyrate_protein,drugs3523,rep2,53.53,2.80627
gyrate_protein,drugs3523,rep2,53.54,2.84459
gyrate_protein,drugs3523,rep2,53.55,2.8452
gyrate_protein,drugs3523,rep2,53.56,2.85676
gyrate_protein,drugs3523,rep2,53.57,2.85946
gyrate_protein,drugs3523,rep2,53.58,2.85651
gyrate_protein,drugs3523,rep2,53.59,2.84604
gyrate_protein,drugs3523,rep2,53.6,2.8501
gyrate_protein,drugs3523,rep2,53.61,2.80914
gyrate_protein,drugs3523,rep2,53.62,2.79991
gyrate_protein,drugs3523,rep2,53.63,2.80917
gyrate_protein,drugs3523,rep2,53.64,2.7884
gyrate_protein,drugs3523,rep2,53.65,2.75042
gyrate_protein,drugs3523,rep2,53.66,2.77956
gyrate_protein,drugs3523,rep2,53.67,2.76862
gyrate_protein,drugs3523,rep2,53.68,2.74661
gyrate_protein,drugs3523,rep2,53.69,2.75697
gyrate_protein,drugs3523,rep2,53.7,2.80634
gyrate_protein,drugs3523,rep2,53.71,2.80734
gyrate_protein,drugs3523,rep2,53.72,2.84661
gyrate_protein,drugs3523,rep2,53.73,2.81047
gyrate_protein,drugs3523,rep2,53.74,2.80506
gyrate_protein,drugs3523,rep2,53.75,2.81772
gyrate_protein,drugs3523,rep2,53.76,2.77003
gyrate_protein,drugs3523,rep2,53.77,2.76307
gyrate_protein,drugs3523,rep2,53.78,2.75123
gyrate_protein,drugs3523,rep2,53.79,2.75649
gyrate_protein,drugs3523,rep2,53.8,2.78008
gyrate_protein,drugs3523,rep2,53.81,2.75395
gyrate_protein,drugs3523,rep2,53.82,2.76907
gyrate_protein,drugs3523,rep2,53.83,2.74832
gyrate_protein,drugs3523,rep2,53.84,2.74401
gyrate_protein,drugs3523,rep2,53.85,2.75234
gyrate_protein,drugs3523,rep2,53.86,2.79191
gyrate_protein,drugs3523,rep2,53.87,2.79781
gyrate_protein,drugs3523,rep2,53.88,2.80944
gyrate_protein,drugs3523,rep2,53.89,2.83205
gyrate_protein,drugs3523,rep2,53.9,2.82509
gyrate_protein,drugs3523,rep2,53.91,2.83373
gyrate_protein,drugs3523,rep2,53.92,2.84752
gyrate_protein,drugs3523,rep2,53.93,2.85376
gyrate_protein,drugs3523,rep2,53.94,2.84139
gyrate_protein,drugs3523,rep2,53.95,2.84129
gyrate_protein,drugs3523,rep2,53.96,2.82958
gyrate_protein,drugs3523,rep2,53.97,2.83275
gyrate_protein,drugs3523,rep2,53.98,2.84773
gyrate_protein,drugs3523,rep2,53.99,2.82271
gyrate_protein,drugs3523,rep2,54.0,2.83687
gyrate_protein,drugs3523,rep2,54.01,2.82762
gyrate_protein,drugs3523,rep2,54.02,2.8109
gyrate_protein,drugs3523,rep2,54.03,2.82436
gyrate_protein,drugs3523,rep2,54.04,2.83391
gyrate_protein,drugs3523,rep2,54.05,2.84115
gyrate_protein,drugs3523,rep2,54.06,2.82687
gyrate_protein,drugs3523,rep2,54.07,2.85604
gyrate_protein,drugs3523,rep2,54.08,2.84104
gyrate_protein,drugs3523,rep2,54.09,2.86238
gyrate_protein,drugs3523,rep2,54.1,2.8657
gyrate_protein,drugs3523,rep2,54.11,2.83537
gyrate_protein,drugs3523,rep2,54.12,2.84806
gyrate_protein,drugs3523,rep2,54.13,2.85918
gyrate_protein,drugs3523,rep2,54.14,2.85704
gyrate_protein,drugs3523,rep2,54.15,2.83533
gyrate_protein,drugs3523,rep2,54.16,2.80961
gyrate_protein,drugs3523,rep2,54.17,2.81995
gyrate_protein,drugs3523,rep2,54.18,2.773
gyrate_protein,drugs3523,rep2,54.19,2.76839
gyrate_protein,drugs3523,rep2,54.2,2.78087
gyrate_protein,drugs3523,rep2,54.21,2.80577
gyrate_protein,drugs3523,rep2,54.22,2.78321
gyrate_protein,drugs3523,rep2,54.23,2.78179
gyrate_protein,drugs3523,rep2,54.24,2.76899
gyrate_protein,drugs3523,rep2,54.25,2.76253
gyrate_protein,drugs3523,rep2,54.26,2.76815
gyrate_protein,drugs3523,rep2,54.27,2.81321
gyrate_protein,drugs3523,rep2,54.28,2.78193
gyrate_protein,drugs3523,rep2,54.29,2.80085
gyrate_protein,drugs3523,rep2,54.3,2.7977
gyrate_protein,drugs3523,rep2,54.31,2.77402
gyrate_protein,drugs3523,rep2,54.32,2.77418
gyrate_protein,drugs3523,rep2,54.33,2.75414
gyrate_protein,drugs3523,rep2,54.34,2.77692
gyrate_protein,drugs3523,rep2,54.35,2.76836
gyrate_protein,drugs3523,rep2,54.36,2.79546
gyrate_protein,drugs3523,rep2,54.37,2.79773
gyrate_protein,drugs3523,rep2,54.38,2.80745
gyrate_protein,drugs3523,rep2,54.39,2.76867
gyrate_protein,drugs3523,rep2,54.4,2.76342
gyrate_protein,drugs3523,rep2,54.41,2.78698
gyrate_protein,drugs3523,rep2,54.42,2.8037
gyrate_protein,drugs3523,rep2,54.43,2.79327
gyrate_protein,drugs3523,rep2,54.44,2.77395
gyrate_protein,drugs3523,rep2,54.45,2.79671
gyrate_protein,drugs3523,rep2,54.46,2.78917
gyrate_protein,drugs3523,rep2,54.47,2.7875
gyrate_protein,drugs3523,rep2,54.48,2.82201
gyrate_protein,drugs3523,rep2,54.49,2.83348
gyrate_protein,drugs3523,rep2,54.5,2.83397
gyrate_protein,drugs3523,rep2,54.51,2.84658
gyrate_protein,drugs3523,rep2,54.52,2.88318
gyrate_protein,drugs3523,rep2,54.53,2.85465
gyrate_protein,drugs3523,rep2,54.54,2.83335
gyrate_protein,drugs3523,rep2,54.55,2.85753
gyrate_protein,drugs3523,rep2,54.56,2.81202
gyrate_protein,drugs3523,rep2,54.57,2.7975
gyrate_protein,drugs3523,rep2,54.58,2.80449
gyrate_protein,drugs3523,rep2,54.59,2.78568
gyrate_protein,drugs3523,rep2,54.6,2.77199
gyrate_protein,drugs3523,rep2,54.61,2.76379
gyrate_protein,drugs3523,rep2,54.62,2.74312
gyrate_protein,drugs3523,rep2,54.63,2.73868
gyrate_protein,drugs3523,rep2,54.64,2.75379
gyrate_protein,drugs3523,rep2,54.65,2.76694
gyrate_protein,drugs3523,rep2,54.66,2.74119
gyrate_protein,drugs3523,rep2,54.67,2.74592
gyrate_protein,drugs3523,rep2,54.68,2.77676
gyrate_protein,drugs3523,rep2,54.69,2.77719
gyrate_protein,drugs3523,rep2,54.7,2.74685
gyrate_protein,drugs3523,rep2,54.71,2.81016
gyrate_protein,drugs3523,rep2,54.72,2.84706
gyrate_protein,drugs3523,rep2,54.73,2.80231
gyrate_protein,drugs3523,rep2,54.74,2.82226
gyrate_protein,drugs3523,rep2,54.75,2.76578
gyrate_protein,drugs3523,rep2,54.76,2.74746
gyrate_protein,drugs3523,rep2,54.77,2.7459
gyrate_protein,drugs3523,rep2,54.78,2.73839
gyrate_protein,drugs3523,rep2,54.79,2.74213
gyrate_protein,drugs3523,rep2,54.8,2.75184
gyrate_protein,drugs3523,rep2,54.81,2.74846
gyrate_protein,drugs3523,rep2,54.82,2.77304
gyrate_protein,drugs3523,rep2,54.83,2.75695
gyrate_protein,drugs3523,rep2,54.84,2.78884
gyrate_protein,drugs3523,rep2,54.85,2.79563
gyrate_protein,drugs3523,rep2,54.86,2.80056
gyrate_protein,drugs3523,rep2,54.87,2.81361
gyrate_protein,drugs3523,rep2,54.88,2.77534
gyrate_protein,drugs3523,rep2,54.89,2.76053
gyrate_protein,drugs3523,rep2,54.9,2.77004
gyrate_protein,drugs3523,rep2,54.91,2.807
gyrate_protein,drugs3523,rep2,54.92,2.81173
gyrate_protein,drugs3523,rep2,54.93,2.74074
gyrate_protein,drugs3523,rep2,54.94,2.75043
gyrate_protein,drugs3523,rep2,54.95,2.77934
gyrate_protein,drugs3523,rep2,54.96,2.7777
gyrate_protein,drugs3523,rep2,54.97,2.78297
gyrate_protein,drugs3523,rep2,54.98,2.77031
gyrate_protein,drugs3523,rep2,54.99,2.76745
gyrate_protein,drugs3523,rep2,55.0,2.7402
gyrate_protein,drugs3523,rep2,55.01,2.77223
gyrate_protein,drugs3523,rep2,55.02,2.80288
gyrate_protein,drugs3523,rep2,55.03,2.82875
gyrate_protein,drugs3523,rep2,55.04,2.83157
gyrate_protein,drugs3523,rep2,55.05,2.85819
gyrate_protein,drugs3523,rep2,55.06,2.84066
gyrate_protein,drugs3523,rep2,55.07,2.85925
gyrate_protein,drugs3523,rep2,55.08,2.84057
gyrate_protein,drugs3523,rep2,55.09,2.84172
gyrate_protein,drugs3523,rep2,55.1,2.83929
gyrate_protein,drugs3523,rep2,55.11,2.80644
gyrate_protein,drugs3523,rep2,55.12,2.78126
gyrate_protein,drugs3523,rep2,55.13,2.77161
gyrate_protein,drugs3523,rep2,55.14,2.80679
gyrate_protein,drugs3523,rep2,55.15,2.82542
gyrate_protein,drugs3523,rep2,55.16,2.79642
gyrate_protein,drugs3523,rep2,55.17,2.76417
gyrate_protein,drugs3523,rep2,55.18,2.82049
gyrate_protein,drugs3523,rep2,55.19,2.76125
gyrate_protein,drugs3523,rep2,55.2,2.81802
gyrate_protein,drugs3523,rep2,55.21,2.82807
gyrate_protein,drugs3523,rep2,55.22,2.80346
gyrate_protein,drugs3523,rep2,55.23,2.79493
gyrate_protein,drugs3523,rep2,55.24,2.78433
gyrate_protein,drugs3523,rep2,55.25,2.77463
gyrate_protein,drugs3523,rep2,55.26,2.77201
gyrate_protein,drugs3523,rep2,55.27,2.76098
gyrate_protein,drugs3523,rep2,55.28,2.76361
gyrate_protein,drugs3523,rep2,55.29,2.73553
gyrate_protein,drugs3523,rep2,55.3,2.75954
gyrate_protein,drugs3523,rep2,55.31,2.77593
gyrate_protein,drugs3523,rep2,55.32,2.76533
gyrate_protein,drugs3523,rep2,55.33,2.79325
gyrate_protein,drugs3523,rep2,55.34,2.76879
gyrate_protein,drugs3523,rep2,55.35,2.7636
gyrate_protein,drugs3523,rep2,55.36,2.735
gyrate_protein,drugs3523,rep2,55.37,2.72644
gyrate_protein,drugs3523,rep2,55.38,2.74194
gyrate_protein,drugs3523,rep2,55.39,2.77163
gyrate_protein,drugs3523,rep2,55.4,2.74114
gyrate_protein,drugs3523,rep2,55.41,2.73942
gyrate_protein,drugs3523,rep2,55.42,2.73438
gyrate_protein,drugs3523,rep2,55.43,2.73741
gyrate_protein,drugs3523,rep2,55.44,2.7304
gyrate_protein,drugs3523,rep2,55.45,2.762
gyrate_protein,drugs3523,rep2,55.46,2.75126
gyrate_protein,drugs3523,rep2,55.47,2.77378
gyrate_protein,drugs3523,rep2,55.48,2.77803
gyrate_protein,drugs3523,rep2,55.49,2.78964
gyrate_protein,drugs3523,rep2,55.5,2.75471
gyrate_protein,drugs3523,rep2,55.51,2.78765
gyrate_protein,drugs3523,rep2,55.52,2.77065
gyrate_protein,drugs3523,rep2,55.53,2.76577
gyrate_protein,drugs3523,rep2,55.54,2.77561
gyrate_protein,drugs3523,rep2,55.55,2.7792
gyrate_protein,drugs3523,rep2,55.56,2.7887
gyrate_protein,drugs3523,rep2,55.57,2.77289
gyrate_protein,drugs3523,rep2,55.58,2.77335
gyrate_protein,drugs3523,rep2,55.59,2.80471
gyrate_protein,drugs3523,rep2,55.6,2.78041
gyrate_protein,drugs3523,rep2,55.61,2.74501
gyrate_protein,drugs3523,rep2,55.62,2.75188
gyrate_protein,drugs3523,rep2,55.63,2.74033
gyrate_protein,drugs3523,rep2,55.64,2.73748
gyrate_protein,drugs3523,rep2,55.65,2.74893
gyrate_protein,drugs3523,rep2,55.66,2.72703
gyrate_protein,drugs3523,rep2,55.67,2.75299
gyrate_protein,drugs3523,rep2,55.68,2.69944
gyrate_protein,drugs3523,rep2,55.69,2.70828
gyrate_protein,drugs3523,rep2,55.7,2.70552
gyrate_protein,drugs3523,rep2,55.71,2.71255
gyrate_protein,drugs3523,rep2,55.72,2.72311
gyrate_protein,drugs3523,rep2,55.73,2.73039
gyrate_protein,drugs3523,rep2,55.74,2.77985
gyrate_protein,drugs3523,rep2,55.75,2.75746
gyrate_protein,drugs3523,rep2,55.76,2.78881
gyrate_protein,drugs3523,rep2,55.77,2.76048
gyrate_protein,drugs3523,rep2,55.78,2.75869
gyrate_protein,drugs3523,rep2,55.79,2.76812
gyrate_protein,drugs3523,rep2,55.8,2.75548
gyrate_protein,drugs3523,rep2,55.81,2.72362
gyrate_protein,drugs3523,rep2,55.82,2.74895
gyrate_protein,drugs3523,rep2,55.83,2.71673
gyrate_protein,drugs3523,rep2,55.84,2.74652
gyrate_protein,drugs3523,rep2,55.85,2.79411
gyrate_protein,drugs3523,rep2,55.86,2.76165
gyrate_protein,drugs3523,rep2,55.87,2.77909
gyrate_protein,drugs3523,rep2,55.88,2.82256
gyrate_protein,drugs3523,rep2,55.89,2.83712
gyrate_protein,drugs3523,rep2,55.9,2.80749
gyrate_protein,drugs3523,rep2,55.91,2.81569
gyrate_protein,drugs3523,rep2,55.92,2.7748
gyrate_protein,drugs3523,rep2,55.93,2.78711
gyrate_protein,drugs3523,rep2,55.94,2.79339
gyrate_protein,drugs3523,rep2,55.95,2.80461
gyrate_protein,drugs3523,rep2,55.96,2.77468
gyrate_protein,drugs3523,rep2,55.97,2.76504
gyrate_protein,drugs3523,rep2,55.98,2.76952
gyrate_protein,drugs3523,rep2,55.99,2.76418
gyrate_protein,drugs3523,rep2,56.0,2.77981
gyrate_protein,drugs3523,rep2,56.01,2.79683
gyrate_protein,drugs3523,rep2,56.02,2.80928
gyrate_protein,drugs3523,rep2,56.03,2.79429
gyrate_protein,drugs3523,rep2,56.04,2.78422
gyrate_protein,drugs3523,rep2,56.05,2.81531
gyrate_protein,drugs3523,rep2,56.06,2.80568
gyrate_protein,drugs3523,rep2,56.07,2.80674
gyrate_protein,drugs3523,rep2,56.08,2.79124
gyrate_protein,drugs3523,rep2,56.09,2.77593
gyrate_protein,drugs3523,rep2,56.1,2.75193
gyrate_protein,drugs3523,rep2,56.11,2.74724
gyrate_protein,drugs3523,rep2,56.12,2.74083
gyrate_protein,drugs3523,rep2,56.13,2.75481
gyrate_protein,drugs3523,rep2,56.14,2.74261
gyrate_protein,drugs3523,rep2,56.15,2.76191
gyrate_protein,drugs3523,rep2,56.16,2.72271
gyrate_protein,drugs3523,rep2,56.17,2.73019
gyrate_protein,drugs3523,rep2,56.18,2.7024
gyrate_protein,drugs3523,rep2,56.19,2.68675
gyrate_protein,drugs3523,rep2,56.2,2.66208
gyrate_protein,drugs3523,rep2,56.21,2.70295
gyrate_protein,drugs3523,rep2,56.22,2.68119
gyrate_protein,drugs3523,rep2,56.23,2.70638
gyrate_protein,drugs3523,rep2,56.24,2.7136
gyrate_protein,drugs3523,rep2,56.25,2.71252
gyrate_protein,drugs3523,rep2,56.26,2.71001
gyrate_protein,drugs3523,rep2,56.27,2.71283
gyrate_protein,drugs3523,rep2,56.28,2.7067
gyrate_protein,drugs3523,rep2,56.29,2.7282
gyrate_protein,drugs3523,rep2,56.3,2.7405
gyrate_protein,drugs3523,rep2,56.31,2.74724
gyrate_protein,drugs3523,rep2,56.32,2.7283
gyrate_protein,drugs3523,rep2,56.33,2.75217
gyrate_protein,drugs3523,rep2,56.34,2.76017
gyrate_protein,drugs3523,rep2,56.35,2.72766
gyrate_protein,drugs3523,rep2,56.36,2.70355
gyrate_protein,drugs3523,rep2,56.37,2.68872
gyrate_protein,drugs3523,rep2,56.38,2.68283
gyrate_protein,drugs3523,rep2,56.39,2.70205
gyrate_protein,drugs3523,rep2,56.4,2.76035
gyrate_protein,drugs3523,rep2,56.41,2.73766
gyrate_protein,drugs3523,rep2,56.42,2.75689
gyrate_protein,drugs3523,rep2,56.43,2.75432
gyrate_protein,drugs3523,rep2,56.44,2.73993
gyrate_protein,drugs3523,rep2,56.45,2.77998
gyrate_protein,drugs3523,rep2,56.46,2.79067
gyrate_protein,drugs3523,rep2,56.47,2.79678
gyrate_protein,drugs3523,rep2,56.48,2.7374
gyrate_protein,drugs3523,rep2,56.49,2.73789
gyrate_protein,drugs3523,rep2,56.5,2.76917
gyrate_protein,drugs3523,rep2,56.51,2.75566
gyrate_protein,drugs3523,rep2,56.52,2.74542
gyrate_protein,drugs3523,rep2,56.53,2.75022
gyrate_protein,drugs3523,rep2,56.54,2.74812
gyrate_protein,drugs3523,rep2,56.55,2.77139
gyrate_protein,drugs3523,rep2,56.56,2.74536
gyrate_protein,drugs3523,rep2,56.57,2.74804
gyrate_protein,drugs3523,rep2,56.58,2.77387
gyrate_protein,drugs3523,rep2,56.59,2.76719
gyrate_protein,drugs3523,rep2,56.6,2.71621
gyrate_protein,drugs3523,rep2,56.61,2.71073
gyrate_protein,drugs3523,rep2,56.62,2.7415
gyrate_protein,drugs3523,rep2,56.63,2.7178
gyrate_protein,drugs3523,rep2,56.64,2.72592
gyrate_protein,drugs3523,rep2,56.65,2.71134
gyrate_protein,drugs3523,rep2,56.66,2.67104
gyrate_protein,drugs3523,rep2,56.67,2.67697
gyrate_protein,drugs3523,rep2,56.68,2.70152
gyrate_protein,drugs3523,rep2,56.69,2.66862
gyrate_protein,drugs3523,rep2,56.7,2.67733
gyrate_protein,drugs3523,rep2,56.71,2.67429
gyrate_protein,drugs3523,rep2,56.72,2.68669
gyrate_protein,drugs3523,rep2,56.73,2.68034
gyrate_protein,drugs3523,rep2,56.74,2.69684
gyrate_protein,drugs3523,rep2,56.75,2.71193
gyrate_protein,drugs3523,rep2,56.76,2.68203
gyrate_protein,drugs3523,rep2,56.77,2.69268
gyrate_protein,drugs3523,rep2,56.78,2.71852
gyrate_protein,drugs3523,rep2,56.79,2.73749
gyrate_protein,drugs3523,rep2,56.8,2.70871
gyrate_protein,drugs3523,rep2,56.81,2.71129
gyrate_protein,drugs3523,rep2,56.82,2.73668
gyrate_protein,drugs3523,rep2,56.83,2.71398
gyrate_protein,drugs3523,rep2,56.84,2.72531
gyrate_protein,drugs3523,rep2,56.85,2.73938
gyrate_protein,drugs3523,rep2,56.86,2.75704
gyrate_protein,drugs3523,rep2,56.87,2.75314
gyrate_protein,drugs3523,rep2,56.88,2.76712
gyrate_protein,drugs3523,rep2,56.89,2.74511
gyrate_protein,drugs3523,rep2,56.9,2.74454
gyrate_protein,drugs3523,rep2,56.91,2.79112
gyrate_protein,drugs3523,rep2,56.92,2.76724
gyrate_protein,drugs3523,rep2,56.93,2.76142
gyrate_protein,drugs3523,rep2,56.94,2.8029
gyrate_protein,drugs3523,rep2,56.95,2.82771
gyrate_protein,drugs3523,rep2,56.96,2.82681
gyrate_protein,drugs3523,rep2,56.97,2.82382
gyrate_protein,drugs3523,rep2,56.98,2.8114
gyrate_protein,drugs3523,rep2,56.99,2.77873
gyrate_protein,drugs3523,rep2,57.0,2.80607
gyrate_protein,drugs3523,rep2,57.01,2.78642
gyrate_protein,drugs3523,rep2,57.02,2.78546
gyrate_protein,drugs3523,rep2,57.03,2.7706
gyrate_protein,drugs3523,rep2,57.04,2.78372
gyrate_protein,drugs3523,rep2,57.05,2.74753
gyrate_protein,drugs3523,rep2,57.06,2.69325
gyrate_protein,drugs3523,rep2,57.07,2.66775
gyrate_protein,drugs3523,rep2,57.08,2.68982
gyrate_protein,drugs3523,rep2,57.09,2.66613
gyrate_protein,drugs3523,rep2,57.1,2.6797
gyrate_protein,drugs3523,rep2,57.11,2.65751
gyrate_protein,drugs3523,rep2,57.12,2.6641
gyrate_protein,drugs3523,rep2,57.13,2.67908
gyrate_protein,drugs3523,rep2,57.14,2.75822
gyrate_protein,drugs3523,rep2,57.15,2.74867
gyrate_protein,drugs3523,rep2,57.16,2.74467
gyrate_protein,drugs3523,rep2,57.17,2.73337
gyrate_protein,drugs3523,rep2,57.18,2.72629
gyrate_protein,drugs3523,rep2,57.19,2.71503
gyrate_protein,drugs3523,rep2,57.2,2.7133
gyrate_protein,drugs3523,rep2,57.21,2.72239
gyrate_protein,drugs3523,rep2,57.22,2.73535
gyrate_protein,drugs3523,rep2,57.23,2.70561
gyrate_protein,drugs3523,rep2,57.24,2.7245
gyrate_protein,drugs3523,rep2,57.25,2.69504
gyrate_protein,drugs3523,rep2,57.26,2.68745
gyrate_protein,drugs3523,rep2,57.27,2.66943
gyrate_protein,drugs3523,rep2,57.28,2.63342
gyrate_protein,drugs3523,rep2,57.29,2.61685
gyrate_protein,drugs3523,rep2,57.3,2.59723
gyrate_protein,drugs3523,rep2,57.31,2.57407
gyrate_protein,drugs3523,rep2,57.32,2.5772
gyrate_protein,drugs3523,rep2,57.33,2.56075
gyrate_protein,drugs3523,rep2,57.34,2.53618
gyrate_protein,drugs3523,rep2,57.35,2.54108
gyrate_protein,drugs3523,rep2,57.36,2.54631
gyrate_protein,drugs3523,rep2,57.37,2.54198
gyrate_protein,drugs3523,rep2,57.38,2.5575
gyrate_protein,drugs3523,rep2,57.39,2.57446
gyrate_protein,drugs3523,rep2,57.4,2.55966
gyrate_protein,drugs3523,rep2,57.41,2.5482
gyrate_protein,drugs3523,rep2,57.42,2.57587
gyrate_protein,drugs3523,rep2,57.43,2.54698
gyrate_protein,drugs3523,rep2,57.44,2.52495
gyrate_protein,drugs3523,rep2,57.45,2.59228
gyrate_protein,drugs3523,rep2,57.46,2.59405
gyrate_protein,drugs3523,rep2,57.47,2.5838
gyrate_protein,drugs3523,rep2,57.48,2.58811
gyrate_protein,drugs3523,rep2,57.49,2.55939
gyrate_protein,drugs3523,rep2,57.5,2.56756
gyrate_protein,drugs3523,rep2,57.51,2.55202
gyrate_protein,drugs3523,rep2,57.52,2.55644
gyrate_protein,drugs3523,rep2,57.53,2.55095
gyrate_protein,drugs3523,rep2,57.54,2.56822
gyrate_protein,drugs3523,rep2,57.55,2.52613
gyrate_protein,drugs3523,rep2,57.56,2.55679
gyrate_protein,drugs3523,rep2,57.57,2.54091
gyrate_protein,drugs3523,rep2,57.58,2.54313
gyrate_protein,drugs3523,rep2,57.59,2.56578
gyrate_protein,drugs3523,rep2,57.6,2.54182
gyrate_protein,drugs3523,rep2,57.61,2.5595
gyrate_protein,drugs3523,rep2,57.62,2.53041
gyrate_protein,drugs3523,rep2,57.63,2.51643
gyrate_protein,drugs3523,rep2,57.64,2.56047
gyrate_protein,drugs3523,rep2,57.65,2.57345
gyrate_protein,drugs3523,rep2,57.66,2.58417
gyrate_protein,drugs3523,rep2,57.67,2.56688
gyrate_protein,drugs3523,rep2,57.68,2.62068
gyrate_protein,drugs3523,rep2,57.69,2.61458
gyrate_protein,drugs3523,rep2,57.7,2.58212
gyrate_protein,drugs3523,rep2,57.71,2.60323
gyrate_protein,drugs3523,rep2,57.72,2.6167
gyrate_protein,drugs3523,rep2,57.73,2.60164
gyrate_protein,drugs3523,rep2,57.74,2.56649
gyrate_protein,drugs3523,rep2,57.75,2.56359
gyrate_protein,drugs3523,rep2,57.76,2.57828
gyrate_protein,drugs3523,rep2,57.77,2.57712
gyrate_protein,drugs3523,rep2,57.78,2.56859
gyrate_protein,drugs3523,rep2,57.79,2.53982
gyrate_protein,drugs3523,rep2,57.8,2.55878
gyrate_protein,drugs3523,rep2,57.81,2.60447
gyrate_protein,drugs3523,rep2,57.82,2.60156
gyrate_protein,drugs3523,rep2,57.83,2.65135
gyrate_protein,drugs3523,rep2,57.84,2.64903
gyrate_protein,drugs3523,rep2,57.85,2.61231
gyrate_protein,drugs3523,rep2,57.86,2.58107
gyrate_protein,drugs3523,rep2,57.87,2.58184
gyrate_protein,drugs3523,rep2,57.88,2.62589
gyrate_protein,drugs3523,rep2,57.89,2.64319
gyrate_protein,drugs3523,rep2,57.9,2.66594
